Phase X,Phase Y,Magnitude X,Magnitude Y
8511.380382023744,-0.0418406496078213,8511.380382023744,52.32722792459094
8709.635899560786,-0.04259542015572756,8709.635899560786,52.3272271811037
8912.509381337435,-0.04337277303831116,8912.509381337435,52.32722640315647
9120.108393559076,-0.04417312025244836,9120.108393559076,52.32722558909819
9332.543007969889,-0.04499688597510746,9332.543007969889,52.3272247372014
9549.925860214338,-0.04584450678729914,9549.925860214338,52.32722384566195
9772.372209558085,-0.04671643190471803,9772.372209558085,52.32722291258484
9999.999999999978,-0.04761312341489693,9999.999999999978,52.32722193599827
10232.92992280752,-0.04853505652120726,10232.92992280752,52.327220913823
10471.28548050897,-0.04948271979365904,10471.28548050897,52.32721984389763
10715.19305237604,-0.05045661542683102,10715.19305237604,52.32721872395076
10964.78196143183,-0.05145725950473421,10964.78196143183,52.32721755160605
11220.18454301961,-0.0524851822732413,11220.18454301961,52.32721632437964
11481.5362149688,-0.05354092841949679,11481.5362149688,52.32721503966674
11748.97554939527,-0.05462505735945401,11748.97554939527,52.32721369474663
12022.6443461741,-0.05573814353254609,12022.6443461741,52.32721228676391
12302.68770812379,-0.05688077670453759,12302.68770812379,52.32721081273549
12589.25411794164,-0.05805356227829286,12589.25411794164,52.32720926953257
12882.49551693131,-0.05925712161272226,12882.49551693131,52.32720765388356
13182.56738556404,-0.06049209234979078,13182.56738556404,52.32720596236638
13489.6288259165,-0.06175912875064532,13489.6288259165,52.32720419139009
13803.84264602881,-0.06305890203943045,13803.84264602881,52.32720233720318
14125.3754462275,-0.06439210075681263,14125.3754462275,52.32720039587022
14454.39770745923,-0.06575943112197875,14454.39770745923,52.32719836328017
14791.08388168203,-0.06716161740392756,14791.08388168203,52.32719623511844
15135.61248436204,-0.06859940230218264,15135.61248436204,52.32719400687315
15488.16618912477,-0.07007354733676255,15488.16618912477,52.32719167382393
15848.93192461109,-0.0715848332483506,15848.93192461109,52.32718923102244
16218.10097358925,-0.07313406040800387,16218.10097358925,52.32718667328864
16595.86907437556,-0.07472204923685787,16595.86907437556,52.32718399520201
16982.43652461739,-0.07634964063673147,16982.43652461739,52.32718119108416
17378.0082874937,-0.07801769643057534,17378.0082874937,52.32717825498904
17782.79410038918,-0.07972709981406845,17782.79410038918,52.3271751806959
18197.00858609978,-0.08147875581800203,18197.00858609978,52.32717196168729
18620.87136662862,-0.08327359178197409,18620.87136662862,52.32716859113513
19054.60717963241,-0.08511255783911169,19054.60717963241,52.32716506190179
19498.44599758039,-0.08699662741279711,19498.44599758039,52.32716136650388
19952.62314968873,-0.08892679772519262,19952.62314968873,52.32715749710771
20417.37944669522,-0.090904090317281,20417.37944669522,52.32715344551526
20892.96130854032,-0.09292955158209108,20892.96130854032,52.32714920313781
21379.62089502225,-0.09500425330968762,21379.62089502225,52.32714476098383
21877.61623949545,-0.09712929324547462,21877.61623949545,52.32714010964071
22387.21138568332,-0.09930579566108852,22387.21138568332,52.32713523925089
22908.67652767765,-0.1015349119390917,22908.67652767765,52.32713013949783
23442.28815319914,-0.1038178211706413,23442.28815319914,52.32712479957183
23988.32919019482,-0.106155730767559,23988.32919019482,52.32711920816017
24547.08915685022,-0.1085498770877705,24547.08915685022,52.327113353416
25118.86431509571,-0.111001526075757,25118.86431509571,52.32710722293571
25703.95782768854,-0.1135119739169922,25703.95782768854,52.32710080373317
26302.67991895372,-0.1160825477079435,26302.67991895372,52.3270940822121
26915.34803926906,-0.1187146061401152,26915.34803926906,52.32708704412987
27542.28703338156,-0.121409540200918,27542.28703338156,52.32707967458492
28183.82931264443,-0.1241687738886908,28183.82931264443,52.32707195796779
28840.31503126595,-0.1269937649451187,28840.31503126595,52.32706387793414
29512.09226666375,-0.1298860056025791,29512.09226666375,52.3270554173787
30199.51720402005,-0.1328470233491084,30199.51720402005,52.32704655838269
30902.95432513579,-0.1358783817093097,30902.95432513579,52.32703728219384
31622.77660168367,-0.1389816810428875,31622.77660168367,52.32702756917217
32359.3656929627,-0.1421585593600619,32359.3656929627,52.32701739875554
33113.11214825898,-0.1454106931552866,33113.11214825898,52.32700674941589
33884.41561392012,-0.1487397982578651,33884.41561392012,52.32699559861912
34673.68504525303,-0.1521476307016307,34673.68504525303,52.32698392276394
35481.33892335741,-0.1556359876126662,35481.33892335741,52.32697169714698
36307.80547700999,-0.1592067081159804,36307.80547700999,52.32695889590029
37153.5229097171,-0.1628616742603961,37153.5229097171,52.32694549194385
38018.93963205596,-0.1666028119637518,38018.93963205596,52.3269314569241
38904.5144994279,-0.1704320919767307,38904.5144994279,52.32691676115994
39810.71705534955,-0.1743515308672078,39810.71705534955,52.32690137357337
40738.0277804111,-0.1783631920231149,40738.0277804111,52.32688526163238
41686.93834703336,-0.1824691866773901,41686.93834703336,52.32686839127147
42657.95188015907,-0.1866716749517652,42657.95188015907,52.32685072683607
43651.5832240164,-0.1909728669217219,43651.5832240164,52.32683223099595
44668.35921509611,-0.1953750237024639,44668.35921509611,52.32681286466536
45708.8189614873,-0.1998804585553587,45708.8189614873,52.32679258693351
46773.51412871961,-0.2044915380157901,46773.51412871961,52.32677135497231
47863.00923226362,-0.2092106830418682,47863.00923226362,52.32674912394198
48977.88193684439,-0.2140403701850904,48977.88193684439,52.32672584690783
50118.723362727,-0.2189831327821387,50118.723362727,52.32670147473491
51286.13839913625,-0.224041562167348,51286.13839913625,52.326675955987
52480.74602497702,-0.2292183089085028,52480.74602497702,52.32664923682825
53703.17963702502,-0.2345160840628346,53703.17963702502,52.3266212608941
54954.0873857622,-0.2399376604543027,54954.0873857622,52.32659196918998
56234.13251903465,-0.245485873973359,56234.13251903465,52.32656129996256
57543.99373371543,-0.251163624897477,57543.99373371543,52.32652918857834
58884.36553555862,-0.2569738792331295,58884.36553555862,52.3264955673737
60255.9586074355,-0.2629196700778946,60255.9586074355,52.32646036553803
61659.50018614793,-0.2690040990045603,61659.50018614793,52.32642350894647
63095.73444801903,-0.2752303374647266,63095.73444801903,52.32638492002509
64565.42290346525,-0.2816016282130941,64565.42290346525,52.32634451757534
66069.34480075928,-0.2881212867505189,66069.34480075928,52.32630221662281
67608.29753919785,-0.2947927027872471,67608.29753919785,52.32625792822765
69183.09709189332,-0.3016193417242961,69183.09709189332,52.32621155931673
70794.57843841345,-0.3086047461515452,70794.57843841345,52.32616301248231
72443.59600749865,-0.3157525373649354,72443.59600749865,52.32611218579636
74131.02413009139,-0.3230664168988465,74131.02413009139,52.3260589725848
75857.757502918,-0.3305501680734407,75857.757502918,52.32600326122618
77624.71166286878,-0.3382076575568282,77624.71166286878,52.32594493491951
79432.82347242774,-0.346042836940285,79432.82347242774,52.32588387144872
81283.0516164095,-0.3540597443247132,81283.0516164095,52.32581994293894
83176.37711026667,-0.362262505917898,83176.37711026667,52.3257530155895
85113.8038202372,-0.3706553376398276,85113.8038202372,52.32568294942131
87096.3589956076,-0.3792425467355258,87096.3589956076,52.32560959797851
89125.09381337409,-0.3880285333917877,89125.09381337409,52.32553280804763
91201.08393559049,-0.3970177923587305,91201.08393559049,52.32545241935377
93325.43007969861,-0.4062149145688805,93325.43007969861,52.32536826423129
95499.25860214308,-0.4156245887571372,95499.25860214308,52.32528016730825
97723.72209558054,-0.4252516030733553,97723.72209558054,52.32518794513888
99999.99999999946,-0.4351008466901158,99999.99999999946,52.32509140586578
102329.2992280749,-0.4451773113958175,102329.2992280749,52.32499034883156
104712.8548050894,-0.4554860931759342,104712.8548050894,52.32488456418879
107151.9305237601,-0.466032393774474,107151.9305237601,52.32477383249276
109647.8196143179,-0.4768215222345482,109647.8196143179,52.32465792428151
112201.8454301957,-0.4878588964091158,112201.8454301957,52.32453659962606
114815.3621496877,-0.4991500444428192,114815.3621496877,52.3244096076824
117489.7554939523,-0.5107006062146917,117489.7554939523,52.32427668619709
120226.4434617406,-0.5225163347401911,120226.4434617406,52.32413756103094
123026.8770812375,-0.5346030975227328,123026.8770812375,52.32399194562178
125892.541179416,-0.5469668778519022,125892.541179416,52.32383954045928
128824.9551693127,-0.5596137760380896,128824.9551693127,52.32368003252307
131825.67385564,-0.5725500105804748,131825.67385564,52.32351309470941
134896.2882591646,-0.5857819192549597,134896.2882591646,52.32333838521696
138038.4264602877,-0.5993159601181499,138038.4264602877,52.32315554693731
141253.7544622746,-0.6131587124157994,141253.7544622746,52.32296420679656
144543.9770745919,-0.6273168773877338,144543.9770745919,52.3227639750992
147910.8388168199,-0.6417972789575513,147910.8388168199,52.32255444481793
151356.12484362,-0.6566068642960056,151356.12484362,52.32233519088516
154881.6618912473,-0.671752704249058,154881.6618912473,52.32210576944819
158489.3192461104,-0.6872419936143344,158489.3192461104,52.32186571709864
162181.0097358921,-0.7030820512548093,162181.0097358921,52.3216145500807
165958.6907437551,-0.719280320037012,165958.6907437551,52.32135176347415
169824.3652461735,-0.7358443665763499,169824.3652461735,52.32107683033632
173780.0828749365,-0.7527818807740818,173780.0828749365,52.32078920085205
177827.9410038913,-0.7701006751336604,177827.9410038913,52.32048830141633
181970.0858609973,-0.7878086838317722,181970.0858609973,52.32017353372318
186208.7136662857,-0.8059139615319298,186208.7136662857,52.31984427381465
190546.0717963236,-0.8244246819183449,190546.0717963236,52.31949987111062
194984.4599758034,-0.8433491359282258,194984.4599758034,52.31913964740619
199526.2314968868,-0.8626957296668295,199526.2314968868,52.31876289584679
204173.7944669517,-0.8824729819748173,204173.7944669517,52.31836887989319
208929.6130854027,-0.9026895216311422,208929.6130854027,52.3179568322538
213796.2089502219,-0.9233540841624095,213796.2089502219,52.31752595378634
218776.1623949539,-0.9444755082397968,218776.1623949539,52.31707541240735
223872.1138568326,-0.9660627316252824,223872.1138568326,52.31660434195484
229086.7652767759,-0.9881247866531911,229086.7652767759,52.31611184106046
234422.8815319907,-1.010670795208651,234422.8815319907,52.31559697198924
239883.2919019475,-1.033709963177888,239883.2919019475,52.31505875949399
245470.8915685015,-1.057251574341076,245470.8915685015,52.31449618962613
251188.6431509564,-1.081304983672936,251188.6431509564,52.31390820858411
257039.5782768847,-1.105879610025228,257039.5782768847,52.31329372153519
263026.7991895365,-1.130984928149248,263026.7991895365,52.31265159144981
269153.4803926898,-1.15663046004217,269153.4803926898,52.31198063795296
275422.8703338148,-1.182825765561484,275422.8703338148,52.31127963618398
281838.2931264435,-1.209580432302727,281838.2931264435,52.31054731568099
288403.1503126587,-1.236904064682335,288403.1503126587,52.30978235929754
295120.9226666366,-1.264806272205899,295120.9226666366,52.30898340214758
301995.1720401996,-1.293296656893,301995.1720401996,52.30814903060442
309029.5432513569,-1.322384799823197,309029.5432513569,52.30727778134895
316227.7660168358,-1.352080246775321,316227.7660168358,52.30636814048477
323593.656929626,-1.382392492928314,323593.656929626,52.30541854271966
331131.1214825888,-1.413330966614857,331131.1214825888,52.30442737063573
338844.1561392001,-1.444905012089717,338844.1561392001,52.30339295406831
346736.8504525292,-1.477123871299736,346736.8504525292,52.30231356957874
354813.3892335729,-1.509996664648561,354813.3892335729,52.30118744006529
363078.0547700987,-1.543532370734958,363078.0547700987,52.30001273450028
371535.2290971698,-1.577739805074546,371535.2290971698,52.29878756784836
380189.3963205584,-1.612627597797075,380189.3963205584,52.29751000114321
389045.1449942777,-1.648204170334763,389045.1449942777,52.29617804173908
398107.1705534943,-1.684477711122369,398107.1705534943,52.294789643817
407380.2778041097,-1.721456150327895,407380.2778041097,52.29334270907778
416869.3834703322,-1.759147133669273,416869.3834703322,52.29183508772521
426579.5188015894,-1.797557995346641,426579.5188015894,52.29026457969977
436515.8322401627,-1.836695730162094,436515.8322401627,52.28862893621883
446683.5921509597,-1.87656696492319,446683.5921509597,52.28692586163846
457088.1896148715,-1.91717792917138,457088.1896148715,52.28515301565557
467735.1412871946,-1.958534425406492,467735.1412871946,52.28330801589881
478630.0923226346,-2.000641798886651,478630.0923226346,52.28138844086918
489778.8193684423,-2.043504907166099,489778.8193684423,52.27939183337082
501187.2336272683,-2.08712808953883,501187.2336272683,52.27731570430986
512861.3839913608,-2.131515136578989,512861.3839913608,52.275157537014
524807.4602497685,-2.176669259966892,524807.4602497685,52.27291479202979
537031.7963702484,-2.222593062859274,537031.7963702484,52.2705849124182
549540.8738576202,-2.269288511053254,549540.8738576202,52.26816532961487
562341.3251903446,-2.316756905221157,562341.3251903446,52.26565346981685
575439.9373371523,-2.364998854534367,575439.9373371523,52.26304676095207
588843.6553555842,-2.41401425200532,588843.6553555842,52.26034264024214
602559.5860743528,-2.463802251913858,602559.5860743528,52.25753856234046
616595.0018614772,-2.514361249691884,616595.0018614772,52.25463200808923
630957.3444801881,-2.565688864699994,630957.3444801881,52.25162049386363
645654.2290346503,-2.617781926300063,645654.2290346503,52.24850158153966
660693.4480075906,-2.670636463694463,660693.4480075906,52.24527288903214
676082.9753919762,-2.724247700006152,676082.9753919762,52.24193210140374
691830.9709189307,-2.778610051066507,691830.9709189307,52.23847698256169
707945.784384132,-2.833717129437308,707945.784384132,52.23490538743187
724435.960074984,-2.889561754138064,724435.960074984,52.23121527465825
741310.2413009113,-2.946135966614234,741310.2413009113,52.22740471970514
758577.5750291774,-3.003431053428444,758577.5750291774,52.22347192836615
776247.1166286852,-3.061437576164952,776247.1166286852,52.21941525057746
794328.2347242747,-3.120145409028919,794328.2347242747,52.21523319446077
812830.5161640922,-3.179543784566067,812830.5161640922,52.21092444053214
831763.7711026638,-3.239621347925287,831763.7711026638,52.20648785594967
851138.0382023691,-3.300366220016195,851138.0382023691,52.20192250871891
870963.5899560731,-3.361766069881368,870963.5899560731,52.19722768173573
891250.9381337378,-3.423808196496806,891250.9381337378,52.1924028864997
912010.8393559018,-3.486479620212522,912010.8393559018,52.18744787644192
933254.3007969829,-3.549767183883666,933254.3007969829,52.18236265962873
954992.5860214276,-3.613657663687232,954992.5860214276,52.17714751079392
977237.2209558021,-3.678137889528517,977237.2209558021,52.17180298244156
999999.9999999913,-3.743194874799115,999999.9999999913,52.16632991494496
1023292.992280745,-3.808815955144415,1023292.992280745,52.16072944543306
1047128.54805089,-3.874988935789309,1047128.54805089,52.15500301532415
1071519.305237597,-3.941702246818108,1071519.305237597,52.1491523763459
1096478.196143175,-4.008945105690725,1096478.196143175,52.14317959488605
1122018.454301953,-4.076707686145014,1122018.454301953,52.13708705452685
1148153.621496872,-4.144981292507437,1148153.621496872,52.13087745665047
1174897.554939519,-4.213758538327149,1174897.554939519,52.12455381896621
1202264.434617402,-4.28303352806565,1202264.434617402,52.11811947186557
1230268.77081237,-4.352802040614652,1230268.77081237,52.11157805252739
1258925.411794155,-4.423061713141345,1258925.411794155,52.10493349669173
1288249.551693122,-4.493812223840692,1288249.551693122,52.09819002808526
1318256.738556395,-4.565055472009132,1318256.738556395,52.0913521454226
1348962.882591641,-4.636795753900717,1348962.882591641,52.08442460707669
1380384.264602872,-4.709039932733055,1380384.264602872,52.077412413377
1412537.544622741,-4.781797601295817,1412537.544622741,52.07032078664628
1445439.770745914,-4.855081235557061,1445439.770745914,52.06315514904263
1479108.388168193,-4.928906337837264,1479108.388168193,52.05592109834938
1513561.248436193,-5.003291568076013,1513561.248436193,52.04862438183575
1548816.618912466,-5.078258861939299,1548816.618912466,52.04127086839958
1584893.192461098,-5.153833534550973,1584893.192461098,52.03386651913419
1621810.097358914,-5.23004436885583,1621810.097358914,52.02641735659726
1659586.907437544,-5.306923687730768,1659586.907437544,52.01892943297384
1698243.652461728,-5.384507409210928,1698243.652461728,52.01140879741732
1737800.828749358,-5.462835084331466,1737800.828749358,52.00386146280621
1778279.410038905,-5.541949917328505,1778279.410038905,51.9962933721873
1819700.858609965,-5.621898768154416,1819700.858609965,51.98871036521034
1862087.136662849,-5.702732137460766,1862087.136662849,51.98111814478533
1905460.717963228,-5.784504134432746,1905460.717963228,51.9735222442375
1949844.599758025,-5.867272427996236,1949844.599758025,51.96592799523721
1995262.314968859,-5.951098182241838,1995262.314968859,51.95834049671547
2041737.944669509,-6.036045976914808,2041737.944669509,51.95076458501732
2089296.130854018,-6.122183714114581,2089296.130854018,51.94320480547121
2137962.08950221,-6.20958251242741,2137962.08950221,51.935665385573
2187761.62394953,-6.298316589817031,2187761.62394953,51.92815020993883
2238721.138568317,-6.388463136746738,2238721.138568317,51.92066279714488
2290867.65276775,-6.480102180978794,2290867.65276775,51.91320627856004
2344228.815319898,-6.573316445650155,2344228.815319898,51.90578337925081
2398832.919019466,-6.66819120215118,2398832.919019466,51.898396400987
2454708.915685005,-6.764814119352224,2454708.915685005,51.89104720737124
2511886.431509554,-6.863275110715723,2511886.431509554,51.88373721107367
2570395.782768837,-6.963666180744863,2570395.782768837,51.87646736315365
2630267.991895354,-7.06608127215369,2630267.991895354,51.86923814436753
2691534.803926887,-7.170616115080382,2691534.803926887,51.86204955840823
2754228.703338137,-7.277368079542294,2754228.703338137,51.85490112698204
2818382.931264423,-7.386436032189806,2818382.931264423,51.84779188655257
2884031.503126575,-7.49792019836103,2884031.503126575,51.84072038667534
2951209.226666354,-7.611922030250162,2951209.226666354,51.83368468974037
3019951.720401983,-7.728544081868939,3019951.720401983,51.82668237196318
3090295.432513557,-7.847889891417863,3090295.432513557,51.81971052550891
3162277.660168345,-7.970063871434447,3162277.660168345,51.81276576150352
3235936.569296247,-8.095171207064913,3235936.569296247,51.80584421386336
3311311.214825874,-8.223317762612064,3311311.214825874,51.79894154368172
3388441.561391988,-8.354609996401619,3388441.561391988,51.79205294408553
3467368.504525278,-8.489154883955683,3467368.504525278,51.7851731453608
3548133.892335715,-8.627059849222908,3548133.892335715,51.77829642019574
3630780.547700973,-8.768432703701464,3630780.547700973,51.77141658893518
3715352.290971684,-8.91338159304811,3715352.290971684,51.76452702465841
3801893.963205569,-9.062014950754092,3801893.963205569,51.75762065799197
3890451.449942762,-9.21444145843971,3890451.449942762,51.75068998153125
3981071.705534928,-9.370770012170121,3981071.705534928,51.74372705375209
4073802.778041082,-9.531109694219547,4073802.778041082,51.73672350233718
4168693.834703307,-9.695569749676002,4168693.834703307,51.7296705268307
4265795.188015878,-9.86425956715359,4265795.188015878,51.72255890052848
4365158.32240161,-10.03728866298976,4365158.32240161,51.71537897157238
4466835.921509581,-10.21476666816714,4466835.921509581,51.70812066316724
4570881.896148698,-10.39680331726965,4570881.896148698,51.700773472914
4677351.412871929,-10.58350843872611,4677351.412871929,51.69332647118036
4786300.923226329,-10.77499194562082,4786300.923226329,51.68576829854021
4897788.193684406,-10.97136382634621,4897788.193684406,51.67808716222937
5011872.336272665,-11.17273413435575,5011872.336272665,51.67027083163649
5128613.83991359,-11.37921297633096,5128613.83991359,51.66230663280657
5248074.602497666,-11.59091049805048,5248074.602497666,51.6541814420172
5370317.963702466,-11.80793686724727,5370317.963702466,51.64588167838272
5495408.738576183,-12.03040225279242,5495408.738576183,51.63739329555757
5623413.251903427,-12.25841679959806,5623413.251903427,51.62870177257731
5754399.373371503,-12.49209059846085,5754399.373371503,51.61979210382481
5888436.553555822,-12.73153365034942,5888436.553555822,51.61064878822202
6025595.860743508,-12.97685582446675,6025595.860743508,51.60125581766887
6165950.01861475,-13.22816680945753,6165950.01861475,51.59159666478934
6309573.44480186,-13.485576057251,6309573.44480186,51.58165427006134
6456542.29034648,-13.74919271892896,6456542.29034648,51.57141102837806
6606934.480075883,-14.01912557209395,6606934.480075883,51.56084877512985
6760829.753919738,-14.29548293918417,6760829.753919738,51.54994877187001
6918309.709189284,-14.5783725963085,6918309.709189284,51.53869169168662
7079457.843841296,-14.86790167201461,7079457.843841296,51.52705760431605
7244359.600749815,-15.16417653563171,7244359.600749815,51.51502596115375
7413102.413009088,-15.467302674659,7413102.413009088,51.50257558021573
7585775.750291748,-15.77738456087264,7585775.750291748,51.48968463120482
7762471.166286825,-16.09452550474145,7762471.166286825,51.47633062076687
7943282.34724272,-16.41882749775261,7943282.34724272,51.46249037807485
8128305.161640896,-16.75039104246219,8128305.161640896,51.44814004087266
8317637.711026611,-17.08931496986846,8317637.711026611,51.43325504211798
8511380.382023662,-17.43569624395464,8511380.382023662,51.41781009736431
8709635.899560701,-17.78962975322592,8709635.899560701,51.40177919302545
8912509.381337347,-18.15120808909608,8912509.381337347,51.38513557572448
9120108.393558986,-18.52052131104834,9120108.393558986,51.3678517428326
9332543.007969797,-18.89765669867547,9332543.007969797,51.34989943443485
9549925.860214243,-19.28269849050196,9549925.860214243,51.33124962685673
9772372.209557988,-19.67572760996987,9772372.209557988,51.31187252796489
9999999.999999877,-20.07682137868179,9999999.999999877,51.29173757445138
10232929.92280742,-20.48605321727797,10232929.92280742,51.27081343124328
10471285.48050887,-20.90349233446694,10471285.48050887,51.24906799332045
10715193.05237593,-21.32920340476307,10715193.05237593,51.22646839009475
10964781.96143172,-21.76324623551801,10964781.96143172,51.20298099257471
11220184.5430195,-22.20567542426433,11220184.5430195,51.1785714235568
11481536.21496869,-22.65654000709872,11481536.21496869,51.15320457100763
11748975.54939515,-23.11588309939958,11748975.54939515,51.12684460489579
12022644.34617398,-23.58374153005633,12022644.34617398,51.09945499765058
12302687.70812366,-24.06014547058526,12302687.70812366,51.07099854847092
12589254.11794151,-24.54511806077009,12589254.11794151,51.04143741165556
12882495.51693118,-25.03867503254512,12882495.51693118,51.01073312916182
13182567.3855639,-25.54082433400727,13182567.3855639,50.97884666755314
13489628.82591636,-26.05156575565832,13489628.82591636,50.94573845948191
13803842.64602867,-26.5708905610783,13803842.64602867,50.91136844985579
14125375.44622736,-27.09878112448769,14125375.44622736,50.87569614679487
